#ENSG	canENSP	ENST	Sample	GTExMDTs	N_GTEx	MedianMDTenrGTEx	Pvalue	Qvalue	N_GTeX_MDTs	EnrPcawg	MedRelExprGTEx	RelExprPcawg	MissedInts	StringIntN	MissedCanN	MissedComN
ENSG00000008294	ENSP00000262013	ENST00000505279	310820cc-fc05-45c6-8f04-a44db0828686	ENST00000262013:85	88	3.705479452054795	6.462e-27	6.649e-27	85	2.839	0.006	0.545	-	0	0	0
ENSG00000008394	ENSP00000010404	ENST00000543076	310820cc-fc05-45c6-8f04-a44db0828686	ENST00000396210:87	88	9.504002911208152	6.462e-27	6.649e-27	87	6.229	0.011	0.789	PF01124:MAPEG:17-149:PF01124:MAPEG:ENSP00000265498:985:1,PF01124:MAPEG:17-149:PF01124:MAPEG:ENSP00000292596:963:1,PF01124:MAPEG:17-149:PF01124:MAPEG:ENSP00000356859:985:1	3	3	0
ENSG00000008394	ENSP00000010404	ENST00000543076	e4d3986d-f3bd-44c2-a850-b72571bf0215	ENST00000396210:87	88	9.504002911208152	6.462e-27	6.649e-27	87	7.638	0.011	0.788	PF01124:MAPEG:17-149:PF01124:MAPEG:ENSP00000265498:985:1,PF01124:MAPEG:17-149:PF01124:MAPEG:ENSP00000292596:963:1,PF01124:MAPEG:17-149:PF01124:MAPEG:ENSP00000356859:985:1	3	3	0
ENSG00000008394	ENSP00000010404	ENST00000543076	82bb01e9-a659-417b-b9e8-831a76277a21	ENST00000396210:87	88	9.504002911208152	6.462e-27	6.649e-27	87	4.392	0.011	0.724	PF01124:MAPEG:17-149:PF01124:MAPEG:ENSP00000265498:985:1,PF01124:MAPEG:17-149:PF01124:MAPEG:ENSP00000292596:963:1,PF01124:MAPEG:17-149:PF01124:MAPEG:ENSP00000356859:985:1	3	3	0
ENSG00000008394	ENSP00000010404	ENST00000543076	9c1d30c4-c8f0-4ca7-bec7-243f81b7680a	ENST00000396210:87	88	9.504002911208152	6.462e-27	6.649e-27	87	3.514	0.011	0.734	PF01124:MAPEG:17-149:PF01124:MAPEG:ENSP00000265498:985:1,PF01124:MAPEG:17-149:PF01124:MAPEG:ENSP00000292596:963:1,PF01124:MAPEG:17-149:PF01124:MAPEG:ENSP00000356859:985:1	3	3	0
ENSG00000008394	ENSP00000010404	ENST00000543076	151bb98d-d961-49c1-a54f-8293b3ab2ebd	ENST00000396210:87	88	9.504002911208152	6.462e-27	6.649e-27	87	5.292	0.011	0.748	PF01124:MAPEG:17-149:PF01124:MAPEG:ENSP00000265498:985:1,PF01124:MAPEG:17-149:PF01124:MAPEG:ENSP00000292596:963:1,PF01124:MAPEG:17-149:PF01124:MAPEG:ENSP00000356859:985:1	3	3	0
ENSG00000008394	ENSP00000010404	ENST00000543076	64b434c0-0692-4034-9561-698a4d34629d	ENST00000396210:87	88	9.504002911208152	6.462e-27	6.649e-27	87	2.866	0.011	0.591	PF01124:MAPEG:17-149:PF01124:MAPEG:ENSP00000265498:985:1,PF01124:MAPEG:17-149:PF01124:MAPEG:ENSP00000292596:963:1,PF01124:MAPEG:17-149:PF01124:MAPEG:ENSP00000356859:985:1	3	3	0
ENSG00000008394	ENSP00000010404	ENST00000543076	dd96340b-cc6f-4a3f-b441-c7af1d86684e	ENST00000396210:87	88	9.504002911208152	6.462e-27	6.649e-27	87	3.600	0.011	0.647	PF01124:MAPEG:17-149:PF01124:MAPEG:ENSP00000265498:985:1,PF01124:MAPEG:17-149:PF01124:MAPEG:ENSP00000292596:963:1,PF01124:MAPEG:17-149:PF01124:MAPEG:ENSP00000356859:985:1	3	3	0
ENSG00000008394	ENSP00000010404	ENST00000543076	932c2e20-510c-4aed-879e-b69d90710b64	ENST00000396210:87	88	9.504002911208152	6.462e-27	6.649e-27	87	4.132	0.011	0.680	PF01124:MAPEG:17-149:PF01124:MAPEG:ENSP00000265498:985:1,PF01124:MAPEG:17-149:PF01124:MAPEG:ENSP00000292596:963:1,PF01124:MAPEG:17-149:PF01124:MAPEG:ENSP00000356859:985:1	3	3	0
ENSG00000008405	ENSP00000008527	ENST00000549356	e4d3986d-f3bd-44c2-a850-b72571bf0215	ENST00000008527:80	88	3.3822227399813607	6.462e-27	6.649e-27	80	2.297	0.230	0.697	PF00875:DNA_photolyase:5-171:PF12114:Period_C:ENSP00000254657:999:1,PF00875:DNA_photolyase:5-171:PF12114:Period_C:ENSP00000314420:999:1,PF00875:DNA_photolyase:5-171:PF12114:Period_C:ENSP00000355031:999:1,PF00875:DNA_photolyase:5-171:PF00875:DNA_photolyase:ENSP00000406751:995:1	4	4	0
ENSG00000008441	ENSP00000380781	ENST00000587260	82bb01e9-a659-417b-b9e8-831a76277a21	ENST00000360105:87	88	5.002207505518763	6.462e-27	6.649e-27	87	2.576	0.100	0.513	-	0	0	0
ENSG00000008710	ENSP00000262304	ENST00000561668	e4d3986d-f3bd-44c2-a850-b72571bf0215	ENST00000262304:50	88	2.444709885332937	6.462e-27	6.649e-27	50	2.267	0.001	0.466	PF08016:PKD_channel:3712-4112:PF00520:Ion_trans:ENSP00000237596:995:1,PF00059:Lectin_C:426-531:PF00028:Cadherin:ENSP00000261769:974:1	2	2	0
ENSG00000008710	ENSP00000262304	ENST00000567946	310820cc-fc05-45c6-8f04-a44db0828686	ENST00000262304:50	88	2.444709885332937	6.462e-27	6.649e-27	50	4.838	0.000	0.602	PF08016:PKD_channel:3712-4112:PF00520:Ion_trans:ENSP00000237596:995:1,PF00059:Lectin_C:426-531:PF00028:Cadherin:ENSP00000261769:974:1	2	2	0
ENSG00000008710	ENSP00000262304	ENST00000567946	82bb01e9-a659-417b-b9e8-831a76277a21	ENST00000262304:50	88	2.444709885332937	6.462e-27	6.649e-27	50	2.918	0.000	0.458	PF08016:PKD_channel:3712-4112:PF00520:Ion_trans:ENSP00000237596:995:1,PF00059:Lectin_C:426-531:PF00028:Cadherin:ENSP00000261769:974:1	2	2	0
ENSG00000008838	ENSP00000377686	ENST00000422942	310820cc-fc05-45c6-8f04-a44db0828686	ENST00000394128:77	88	3.055306427503737	6.462e-27	6.649e-27	77	2.840	0.114	0.469	-	0	0	0
ENSG00000008838	ENSP00000377686	ENST00000422942	82bb01e9-a659-417b-b9e8-831a76277a21	ENST00000394128:77	88	3.055306427503737	6.462e-27	6.649e-27	77	2.263	0.114	0.431	-	0	0	0
ENSG00000008838	ENSP00000377686	ENST00000422942	dd96340b-cc6f-4a3f-b441-c7af1d86684e	ENST00000394128:77	88	3.055306427503737	6.462e-27	6.649e-27	77	2.791	0.114	0.375	-	0	0	0
ENSG00000008838	ENSP00000377686	ENST00000422942	932c2e20-510c-4aed-879e-b69d90710b64	ENST00000394128:77	88	3.055306427503737	6.462e-27	6.649e-27	77	2.093	0.114	0.415	-	0	0	0
ENSG00000008853	ENSP00000427926	ENST00000251822	dd96340b-cc6f-4a3f-b441-c7af1d86684e	ENST00000522948:73	88	4.264	6.462e-27	6.649e-27	73	2.262	0.203	0.637	-	0	0	0
ENSG00000008853	ENSP00000427926	ENST00000519685	310820cc-fc05-45c6-8f04-a44db0828686	ENST00000522948:73	88	4.264	6.462e-27	6.649e-27	73	3.228	0.000	0.685	-	0	0	0
ENSG00000009307	ENSP00000407724	ENST00000534699	310820cc-fc05-45c6-8f04-a44db0828686	ENST00000339438:87	88	3.798266351457841	6.462e-27	6.649e-27	87	4.144	0.000	0.686	-	0	0	0
ENSG00000009307	ENSP00000407724	ENST00000534699	82bb01e9-a659-417b-b9e8-831a76277a21	ENST00000339438:87	88	3.798266351457841	6.462e-27	6.649e-27	87	4.120	0.000	0.631	-	0	0	0
ENSG00000009307	ENSP00000407724	ENST00000534699	932c2e20-510c-4aed-879e-b69d90710b64	ENST00000339438:87	88	3.798266351457841	6.462e-27	6.649e-27	87	4.700	0.000	0.695	-	0	0	0
ENSG00000009950	ENSP00000320886	ENST00000345114	310820cc-fc05-45c6-8f04-a44db0828686	ENST00000313375:53	88	2.503703703703704	6.462e-27	6.649e-27	53	3.837	0.000	0.642	-	0	0	0
ENSG00000009950	ENSP00000320886	ENST00000345114	e4d3986d-f3bd-44c2-a850-b72571bf0215	ENST00000313375:53	88	2.503703703703704	6.462e-27	6.649e-27	53	3.707	0.000	0.631	-	0	0	0
ENSG00000009950	ENSP00000320886	ENST00000345114	82bb01e9-a659-417b-b9e8-831a76277a21	ENST00000313375:53	88	2.503703703703704	6.462e-27	6.649e-27	53	4.196	0.000	0.682	-	0	0	0
ENSG00000009950	ENSP00000320886	ENST00000345114	d660ee4f-58f3-4fd9-997a-6a2d0eefa66f	ENST00000313375:53	88	2.503703703703704	6.462e-27	6.649e-27	53	3.494	0.000	0.545	-	0	0	0
ENSG00000009950	ENSP00000320886	ENST00000345114	3a5a0fa3-1cbd-4123-a217-e5644dbbddde	ENST00000313375:53	88	2.503703703703704	6.462e-27	6.649e-27	53	2.867	0.000	0.476	-	0	0	0
ENSG00000010072	ENSP00000295050	ENST00000008440	310820cc-fc05-45c6-8f04-a44db0828686	ENST00000295050:77	88	6.81578947368421	6.462e-27	6.649e-27	77	2.010	0.099	0.513	-	0	0	0
ENSG00000010072	ENSP00000295050	ENST00000008440	82bb01e9-a659-417b-b9e8-831a76277a21	ENST00000295050:77	88	6.81578947368421	6.462e-27	6.649e-27	77	3.460	0.099	0.613	-	0	0	0
ENSG00000010165	ENSP00000354920	ENST00000458517	310820cc-fc05-45c6-8f04-a44db0828686	ENST00000361735:71	88	3.442748091603053	6.462e-27	6.649e-27	71	9.161	0.221	0.846	-	0	0	0
ENSG00000010165	ENSP00000354920	ENST00000458517	4487f658-d3c7-4efa-bdaa-dfec82673a5e	ENST00000361735:71	88	3.442748091603053	6.462e-27	6.649e-27	71	2.527	0.221	0.507	-	0	0	0
ENSG00000010165	ENSP00000354920	ENST00000458517	82bb01e9-a659-417b-b9e8-831a76277a21	ENST00000361735:71	88	3.442748091603053	6.462e-27	6.649e-27	71	9.774	0.221	0.832	-	0	0	0
ENSG00000010165	ENSP00000354920	ENST00000458517	5f8c2272-4530-45b3-a6d7-00de9be46d71	ENST00000361735:71	88	3.442748091603053	6.462e-27	6.649e-27	71	2.828	0.221	0.626	-	0	0	0
ENSG00000010165	ENSP00000354920	ENST00000458517	9c1d30c4-c8f0-4ca7-bec7-243f81b7680a	ENST00000361735:71	88	3.442748091603053	6.462e-27	6.649e-27	71	4.057	0.221	0.680	-	0	0	0
ENSG00000010165	ENSP00000354920	ENST00000458517	151bb98d-d961-49c1-a54f-8293b3ab2ebd	ENST00000361735:71	88	3.442748091603053	6.462e-27	6.649e-27	71	2.624	0.221	0.558	-	0	0	0
ENSG00000010165	ENSP00000354920	ENST00000458517	0031d433-d703-4b2c-9fdf-2920008eb457	ENST00000361735:71	88	3.442748091603053	6.462e-27	6.649e-27	71	2.564	0.221	0.634	-	0	0	0
ENSG00000010165	ENSP00000354920	ENST00000458517	dd96340b-cc6f-4a3f-b441-c7af1d86684e	ENST00000361735:71	88	3.442748091603053	6.462e-27	6.649e-27	71	5.524	0.221	0.793	-	0	0	0
ENSG00000010165	ENSP00000354920	ENST00000458517	932c2e20-510c-4aed-879e-b69d90710b64	ENST00000361735:71	88	3.442748091603053	6.462e-27	6.649e-27	71	9.349	0.221	0.848	-	0	0	0
ENSG00000010244	ENSP00000378165	ENST00000342555	82bb01e9-a659-417b-b9e8-831a76277a21	ENST00000394673:51	88	2.783482142857143	6.462e-27	6.649e-27	51	2.329	0.002	0.615	-	0	0	0
ENSG00000010244	ENSP00000378165	ENST00000342555	932c2e20-510c-4aed-879e-b69d90710b64	ENST00000394673:51	88	2.783482142857143	6.462e-27	6.649e-27	51	3.502	0.002	0.752	-	0	0	0
ENSG00000010270	ENSP00000009041	ENST00000434197	dd96340b-cc6f-4a3f-b441-c7af1d86684e	ENST00000009041:58,ENST00000544203:1	88	3.8114285714285714	6.462e-27	6.649e-27	59	2.916	0.061	0.573	-	0	0	0
ENSG00000010270	ENSP00000009041	ENST00000434197	932c2e20-510c-4aed-879e-b69d90710b64	ENST00000009041:58,ENST00000544203:1	88	3.8114285714285714	6.462e-27	6.649e-27	59	2.307	0.061	0.516	-	0	0	0
ENSG00000010704	ENSP00000417404	ENST00000309234	82bb01e9-a659-417b-b9e8-831a76277a21	ENST00000357618:88	88	7.24126984126984	6.462e-27	6.649e-27	88	6.222	0.008	0.781	-	0	0	0
ENSG00000011009	ENSP00000363638	ENST00000400061	310820cc-fc05-45c6-8f04-a44db0828686	ENST00000374514:77	88	2.79960899315738	6.462e-27	6.649e-27	77	2.126	0.154	0.425	-	0	0	0
ENSG00000011009	ENSP00000363638	ENST00000400061	e4d3986d-f3bd-44c2-a850-b72571bf0215	ENST00000374514:77	88	2.79960899315738	6.462e-27	6.649e-27	77	3.401	0.154	0.667	-	0	0	0
ENSG00000011009	ENSP00000363638	ENST00000400061	5f8c2272-4530-45b3-a6d7-00de9be46d71	ENST00000374514:77	88	2.79960899315738	6.462e-27	6.649e-27	77	2.055	0.154	0.516	-	0	0	0
ENSG00000011009	ENSP00000363638	ENST00000400061	151bb98d-d961-49c1-a54f-8293b3ab2ebd	ENST00000374514:77	88	2.79960899315738	6.462e-27	6.649e-27	77	3.726	0.154	0.567	-	0	0	0
ENSG00000011009	ENSP00000363638	ENST00000400061	64b434c0-0692-4034-9561-698a4d34629d	ENST00000374514:77	88	2.79960899315738	6.462e-27	6.649e-27	77	2.268	0.154	0.556	-	0	0	0
ENSG00000011143	ENSP00000376827	ENST00000313863	9fc223be-56b9-4fde-8981-806a82045236	ENST00000393119:84	88	3.4266357112705785	6.462e-27	6.649e-27	84	2.211	0.000	0.446	-	0	0	0
ENSG00000011143	ENSP00000376827	ENST00000581761	9c1d30c4-c8f0-4ca7-bec7-243f81b7680a	ENST00000393119:84	88	3.4266357112705785	6.462e-27	6.649e-27	84	2.183	0.000	0.412	-	0	0	0
ENSG00000011143	ENSP00000376827	ENST00000585134	932c2e20-510c-4aed-879e-b69d90710b64	ENST00000393119:84	88	3.4266357112705785	6.462e-27	6.649e-27	84	2.552	0.164	0.344	-	0	0	0
ENSG00000011295	ENSP00000261647	ENST00000486880	310820cc-fc05-45c6-8f04-a44db0828686	ENST00000475723:71	88	2.8662551440329214	6.462e-27	6.649e-27	71	2.220	0.153	0.617	-	0	0	0
ENSG00000011295	ENSP00000261647	ENST00000486880	151bb98d-d961-49c1-a54f-8293b3ab2ebd	ENST00000475723:71	88	2.8662551440329214	6.462e-27	6.649e-27	71	2.054	0.153	0.548	-	0	0	0
ENSG00000011295	ENSP00000261647	ENST00000486880	0031d433-d703-4b2c-9fdf-2920008eb457	ENST00000475723:71	88	2.8662551440329214	6.462e-27	6.649e-27	71	2.439	0.153	0.634	-	0	0	0
ENSG00000011523	ENSP00000367229	ENST00000546106	310820cc-fc05-45c6-8f04-a44db0828686	ENST00000377990:88	88	7.618829085724469	6.462e-27	6.649e-27	88	2.937	0.000	0.707	-	0	0	0
ENSG00000011523	ENSP00000367229	ENST00000546106	e4d3986d-f3bd-44c2-a850-b72571bf0215	ENST00000377990:88	88	7.618829085724469	6.462e-27	6.649e-27	88	3.853	0.000	0.725	-	0	0	0
ENSG00000011523	ENSP00000367229	ENST00000546106	82bb01e9-a659-417b-b9e8-831a76277a21	ENST00000377990:88	88	7.618829085724469	6.462e-27	6.649e-27	88	6.120	0.000	0.730	-	0	0	0
ENSG00000011523	ENSP00000367229	ENST00000546106	9c1d30c4-c8f0-4ca7-bec7-243f81b7680a	ENST00000377990:88	88	7.618829085724469	6.462e-27	6.649e-27	88	2.574	0.000	0.577	-	0	0	0
ENSG00000011523	ENSP00000367229	ENST00000546106	151bb98d-d961-49c1-a54f-8293b3ab2ebd	ENST00000377990:88	88	7.618829085724469	6.462e-27	6.649e-27	88	3.427	0.000	0.660	-	0	0	0
ENSG00000011523	ENSP00000367229	ENST00000546106	dd96340b-cc6f-4a3f-b441-c7af1d86684e	ENST00000377990:88	88	7.618829085724469	6.462e-27	6.649e-27	88	4.087	0.000	0.784	-	0	0	0
ENSG00000011523	ENSP00000367229	ENST00000546106	3a5a0fa3-1cbd-4123-a217-e5644dbbddde	ENST00000377990:88	88	7.618829085724469	6.462e-27	6.649e-27	88	3.441	0.000	0.653	-	0	0	0
ENSG00000011523	ENSP00000367229	ENST00000546106	932c2e20-510c-4aed-879e-b69d90710b64	ENST00000377990:88	88	7.618829085724469	6.462e-27	6.649e-27	88	11.304	0.000	0.900	-	0	0	0
ENSG00000011566	ENSP00000263881	ENST00000341681	b2282d62-a66d-4b64-a8c6-954e2d776358	ENST00000437545:64	88	2.9012955465587043	6.462e-27	6.649e-27	64	3.275	0.000	0.691	-	0	0	0
ENSG00000011566	ENSP00000263881	ENST00000341681	dd96340b-cc6f-4a3f-b441-c7af1d86684e	ENST00000437545:64	88	2.9012955465587043	6.462e-27	6.649e-27	64	4.250	0.000	0.637	-	0	0	0
ENSG00000012211	ENSP00000365494	ENST00000453382	932c2e20-510c-4aed-879e-b69d90710b64	ENST00000376317:80	88	4.07607249750582	6.462e-27	6.649e-27	80	5.138	0.000	0.616	-	0	0	0
ENSG00000012211	ENSP00000365494	ENST00000540849	e4d3986d-f3bd-44c2-a850-b72571bf0215	ENST00000376317:80	88	4.07607249750582	6.462e-27	6.649e-27	80	3.144	0.000	0.565	-	0	0	0
ENSG00000012211	ENSP00000365494	ENST00000540849	151bb98d-d961-49c1-a54f-8293b3ab2ebd	ENST00000376317:80	88	4.07607249750582	6.462e-27	6.649e-27	80	4.707	0.000	0.565	-	0	0	0
ENSG00000012211	ENSP00000365494	ENST00000540849	64b434c0-0692-4034-9561-698a4d34629d	ENST00000376317:80	88	4.07607249750582	6.462e-27	6.649e-27	80	3.263	0.000	0.466	-	0	0	0
ENSG00000012211	ENSP00000365494	ENST00000540849	dd96340b-cc6f-4a3f-b441-c7af1d86684e	ENST00000376317:80	88	4.07607249750582	6.462e-27	6.649e-27	80	8.109	0.000	0.663	-	0	0	0
ENSG00000012660	ENSP00000438095	ENST00000541407	82bb01e9-a659-417b-b9e8-831a76277a21	ENST00000304434:88	88	12.236370562672837	6.462e-27	6.649e-27	88	2.474	0.005	0.655	-	0	0	0
ENSG00000012660	ENSP00000438095	ENST00000541407	932c2e20-510c-4aed-879e-b69d90710b64	ENST00000304434:88	88	12.236370562672837	6.462e-27	6.649e-27	88	4.688	0.005	0.747	-	0	0	0
ENSG00000012822	ENSP00000449960	ENST00000546443	82a1c742-2d97-4c7a-bf1d-ca0233c60b6c	ENST00000548263:45	88	2.7284308048639256	6.462e-27	6.649e-27	45	2.667	0.239	0.509	-	0	0	0
ENSG00000012822	ENSP00000449960	ENST00000546443	c3a004b4-f231-4be4-9738-2f3b6290598f	ENST00000548263:45	88	2.7284308048639256	5.751e-25	5.833e-25	45	2.489	0.239	0.451	-	0	0	0
ENSG00000012822	ENSP00000449960	ENST00000546443	a7fa7e33-58e4-4463-b697-61a9c58bf9e1	ENST00000548263:45	88	2.7284308048639256	6.462e-27	6.649e-27	45	2.269	0.239	0.525	-	0	0	0
ENSG00000012822	ENSP00000449960	ENST00000550804	310820cc-fc05-45c6-8f04-a44db0828686	ENST00000548263:45	88	2.7284308048639256	6.462e-27	6.649e-27	45	3.407	0.126	0.495	-	0	0	0
ENSG00000012822	ENSP00000449960	ENST00000550804	9c1d30c4-c8f0-4ca7-bec7-243f81b7680a	ENST00000548263:45	88	2.7284308048639256	6.462e-27	6.649e-27	45	2.700	0.126	0.504	-	0	0	0
ENSG00000012822	ENSP00000449960	ENST00000550804	0031d433-d703-4b2c-9fdf-2920008eb457	ENST00000548263:45	88	2.7284308048639256	6.462e-27	6.649e-27	45	3.641	0.126	0.575	-	0	0	0
ENSG00000012963	ENSP00000013070	ENST00000416753	9c1d30c4-c8f0-4ca7-bec7-243f81b7680a	ENST00000013070:88	88	35.87464387464387	6.462e-27	6.649e-27	88	2.348	0.000	0.563	-	0	0	0
ENSG00000012983	ENSP00000013125	ENST00000554273	932c2e20-510c-4aed-879e-b69d90710b64	ENST00000013125:88	88	25.287037037037038	6.462e-27	6.649e-27	88	3.024	0.038	0.751	PF00069:Pkinase:20-277:PF00069:Pkinase:ENSP00000351908:913:1,PF00069:Pkinase:20-277:PF00069:Pkinase:ENSP00000358335:908:1,PF00069:Pkinase:20-277:PF00069:Pkinase:ENSP00000382423:918:1	3	3	0
ENSG00000013275	ENSP00000157812	ENST00000455878	310820cc-fc05-45c6-8f04-a44db0828686	ENST00000157812:88	88	7.149635442435958	6.462e-27	6.649e-27	88	9.060	0.123	0.901	-	0	0	0
ENSG00000013275	ENSP00000157812	ENST00000455878	e4d3986d-f3bd-44c2-a850-b72571bf0215	ENST00000157812:88	88	7.149635442435958	6.462e-27	6.649e-27	88	9.427	0.123	0.904	-	0	0	0
ENSG00000013275	ENSP00000157812	ENST00000455878	82bb01e9-a659-417b-b9e8-831a76277a21	ENST00000157812:88	88	7.149635442435958	6.462e-27	6.649e-27	88	8.792	0.123	0.898	-	0	0	0
ENSG00000013275	ENSP00000157812	ENST00000455878	5f8c2272-4530-45b3-a6d7-00de9be46d71	ENST00000157812:88	88	7.149635442435958	6.462e-27	6.649e-27	88	2.604	0.123	0.723	-	0	0	0
ENSG00000013275	ENSP00000157812	ENST00000455878	9c1d30c4-c8f0-4ca7-bec7-243f81b7680a	ENST00000157812:88	88	7.149635442435958	6.462e-27	6.649e-27	88	6.278	0.123	0.863	-	0	0	0
ENSG00000013275	ENSP00000157812	ENST00000455878	151bb98d-d961-49c1-a54f-8293b3ab2ebd	ENST00000157812:88	88	7.149635442435958	6.462e-27	6.649e-27	88	6.332	0.123	0.864	-	0	0	0
ENSG00000013275	ENSP00000157812	ENST00000455878	64b434c0-0692-4034-9561-698a4d34629d	ENST00000157812:88	88	7.149635442435958	6.462e-27	6.649e-27	88	3.742	0.123	0.789	-	0	0	0
ENSG00000013275	ENSP00000157812	ENST00000455878	dd96340b-cc6f-4a3f-b441-c7af1d86684e	ENST00000157812:88	88	7.149635442435958	6.462e-27	6.649e-27	88	5.585	0.123	0.848	-	0	0	0
ENSG00000013275	ENSP00000157812	ENST00000455878	932c2e20-510c-4aed-879e-b69d90710b64	ENST00000157812:88	88	7.149635442435958	6.462e-27	6.649e-27	88	6.345	0.123	0.864	-	0	0	0
ENSG00000013288	ENSP00000285599	ENST00000504248	310820cc-fc05-45c6-8f04-a44db0828686	ENST00000285599:56	88	2.7572612921669526	6.462e-27	6.649e-27	56	2.032	0.000	0.620	-	0	0	0
ENSG00000013288	ENSP00000285599	ENST00000504248	82bb01e9-a659-417b-b9e8-831a76277a21	ENST00000285599:56	88	2.7572612921669526	6.462e-27	6.649e-27	56	3.281	0.000	0.627	-	0	0	0
ENSG00000013288	ENSP00000285599	ENST00000504248	932c2e20-510c-4aed-879e-b69d90710b64	ENST00000285599:56	88	2.7572612921669526	6.462e-27	6.649e-27	56	2.031	0.000	0.587	-	0	0	0
ENSG00000013375	ENSP00000425809	ENST00000505470	82bb01e9-a659-417b-b9e8-831a76277a21	ENST00000513973:56	88	2.7086828330705286	6.462e-27	6.649e-27	56	2.444	0.000	0.607	-	0	0	0
ENSG00000013375	ENSP00000425809	ENST00000505470	932c2e20-510c-4aed-879e-b69d90710b64	ENST00000513973:56	88	2.7086828330705286	6.462e-27	6.649e-27	56	2.039	0.000	0.423	-	0	0	0
ENSG00000013588	ENSP00000014914	ENST00000534831	310820cc-fc05-45c6-8f04-a44db0828686	ENST00000014914:81	88	18.227272727272727	6.462e-27	6.649e-27	81	3.074	0.017	0.752	-	0	0	0
ENSG00000013588	ENSP00000014914	ENST00000534831	82bb01e9-a659-417b-b9e8-831a76277a21	ENST00000014914:81	88	18.227272727272727	6.462e-27	6.649e-27	81	3.377	0.017	0.770	-	0	0	0
ENSG00000013588	ENSP00000014914	ENST00000534831	932c2e20-510c-4aed-879e-b69d90710b64	ENST00000014914:81	88	18.227272727272727	6.462e-27	6.649e-27	81	2.886	0.017	0.736	-	0	0	0
ENSG00000014824	ENSP00000264451	ENST00000513699	310820cc-fc05-45c6-8f04-a44db0828686	ENST00000264451:52	88	2.9215979958016027	6.462e-27	6.649e-27	52	6.147	0.302	0.860	-	0	0	0
ENSG00000014824	ENSP00000264451	ENST00000513699	778a27dd-94f3-484f-9da5-9ba003dde54d	ENST00000264451:52	88	2.9215979958016027	6.462e-27	6.649e-27	52	2.268	0.302	0.694	-	0	0	0
ENSG00000014824	ENSP00000264451	ENST00000513699	82bb01e9-a659-417b-b9e8-831a76277a21	ENST00000264451:52	88	2.9215979958016027	6.462e-27	6.649e-27	52	6.702	0.302	0.870	-	0	0	0
ENSG00000014824	ENSP00000264451	ENST00000513699	5f8c2272-4530-45b3-a6d7-00de9be46d71	ENST00000264451:52	88	2.9215979958016027	6.462e-27	6.649e-27	52	2.061	0.302	0.673	-	0	0	0
ENSG00000014824	ENSP00000264451	ENST00000513699	9c1d30c4-c8f0-4ca7-bec7-243f81b7680a	ENST00000264451:52	88	2.9215979958016027	6.462e-27	6.649e-27	52	2.407	0.302	0.706	-	0	0	0
ENSG00000014824	ENSP00000264451	ENST00000513699	151bb98d-d961-49c1-a54f-8293b3ab2ebd	ENST00000264451:52	88	2.9215979958016027	6.462e-27	6.649e-27	52	6.566	0.302	0.868	-	0	0	0
ENSG00000014824	ENSP00000264451	ENST00000513699	ffac8b7c-64ac-429c-800b-fb2a5b6deefe	ENST00000264451:52	88	2.9215979958016027	6.462e-27	6.649e-27	52	2.413	0.302	0.707	-	0	0	0
ENSG00000014824	ENSP00000264451	ENST00000513699	0031d433-d703-4b2c-9fdf-2920008eb457	ENST00000264451:52	88	2.9215979958016027	6.462e-27	6.649e-27	52	3.237	0.302	0.764	-	0	0	0
ENSG00000014824	ENSP00000264451	ENST00000513699	b2ee51d4-301a-47f2-9be0-de43df53cad6	ENST00000264451:52	88	2.9215979958016027	6.462e-27	6.649e-27	52	2.506	0.302	0.715	-	0	0	0
ENSG00000014824	ENSP00000264451	ENST00000513699	dd96340b-cc6f-4a3f-b441-c7af1d86684e	ENST00000264451:52	88	2.9215979958016027	6.462e-27	6.649e-27	52	6.093	0.302	0.859	-	0	0	0
ENSG00000014824	ENSP00000264451	ENST00000513699	9fc223be-56b9-4fde-8981-806a82045236	ENST00000264451:52	88	2.9215979958016027	6.462e-27	6.649e-27	52	3.282	0.302	0.766	-	0	0	0
ENSG00000014824	ENSP00000264451	ENST00000513699	bd33fafa-9922-4efe-9e1d-c8d8f6b8e7cc	ENST00000264451:52	88	2.9215979958016027	6.462e-27	6.649e-27	52	2.021	0.302	0.669	-	0	0	0
ENSG00000014824	ENSP00000264451	ENST00000513699	3a5a0fa3-1cbd-4123-a217-e5644dbbddde	ENST00000264451:52	88	2.9215979958016027	6.462e-27	6.649e-27	52	2.219	0.302	0.689	-	0	0	0
ENSG00000014824	ENSP00000264451	ENST00000513699	932c2e20-510c-4aed-879e-b69d90710b64	ENST00000264451:52	88	2.9215979958016027	6.462e-27	6.649e-27	52	7.576	0.302	0.883	-	0	0	0
ENSG00000014824	ENSP00000264451	ENST00000513699	2ee1e0d0-79f9-4e02-be27-773ee4b88320	ENST00000264451:52	88	2.9215979958016027	6.462e-27	6.649e-27	52	2.782	0.302	0.736	-	0	0	0
ENSG00000015479	ENSP00000354346	ENST00000512040	e4d3986d-f3bd-44c2-a850-b72571bf0215	ENST00000502499:88	88	3.9597006555252587	6.462e-27	6.649e-27	88	4.828	0.000	0.507	PF13893:RRM_5:514-569:PF00076:RRM_1:ENSP00000276079:945:1,PF13893:RRM_5:514-569:PF00076:RRM_1:ENSP00000349748:948:1,PF13893:RRM_5:514-569:PF13893:RRM_5:ENSP00000412788:923:1	3	3	0
